GuideManager_AllTips[3],"If you're too hot, consider taking clothes off or getting wet to lower your temperature.","If you're too hot, consider taking clothes off or getting wet to lower your temperature."
Event_BadgerSpiritFamiliar_DismantleActions[1].ActionName,Ignore,Ignore
Event_BoarSpiritFamiliar_DismantleActions[1].ActionName,Ignore,Ignore
Event_DarknessSpiritAppeared_DismantleActions[0].ActionName,Ignore,Ignore
Event_DeerSpiritFamiliar_DismantleActions[1].ActionName,Ignore,Ignore
Event_EarthSpiritFamiliar_DismantleActions[1].ActionName,Ignore,Ignore
Event_FireSpiritFamiliar_DismantleActions[1].ActionName,Ignore,Ignore
Event_FlintclawSpiritAppeared_DismantleActions[0].ActionName,Ignore,Ignore
Event_FoxSpiritFamiliar_DismantleActions[1].ActionName,Ignore,Ignore
Event_WaterSpiritFamiliar_DismantleActions[1].ActionName,Ignore,Ignore
Event_WolfSpiritFamiliar_DismantleActions[1].ActionName,Ignore,Ignore
ImmuneSystem_GameName,Immune System,Immune System
Pkg_Immune_GroupName,Immune System,Immune System
LungCapacity_Statuses[1].GameName,Impaired Lung Capacity,Impaired Lung Capacity
Tab_7_Magic_Subtab_2_Implements_TabName,Implements,Implements
IMPORT_PORTRAIT,Import Custom Portrait,ポートレートをインポート
Important_TagTooltip,Important Milestone,重要なマイルストーン
IMPROVEMENTS,Improvements,改良
Pk_3_6_DarkEyes_PerkDescription,Improves your sight in bright light environments.,Improves your sight in bright light environments.
Pk_3_6_LightEyes_PerkDescription,Improves your sight in low light conditions.,Improves your sight in low light conditions.
Tab_4_Tailoring_Subtab_1_Improvised_TabName,Improvised,Improvised
Bp_ImprovisedBed_CardName,Improvised Bed,Improvised Bed
ImprovisedBed_CardName,Improvised Bed,Improvised Bed
BasicClothing_Completed_ObjectiveDescription,Improvised Clothing,Improvised Clothing
BasicClothing_Main_QuestTitle,Improvised Clothing,Improvised Clothing
BasicClothing_Completed_Event_CardName,Improvised Clothing Complete,Improvised Clothing Complete
Bp_ImprovisedShelter_CardName,Improvised Shelter,Improvised Shelter
ImprovisedShelter_CardName,Improvised Shelter,Improvised Shelter
ImprovisedShelter_Completed_ObjectiveDescription,Improvised Shelter,Improvised Shelter
ImprovisedShelter_Completed_ObjectiveDescription*,Improvised Shelter,Improvised Shelter
ImprovisedShelter_Main_QuestTitle,Improvised Shelter,Improvised Shelter
ImprovisedShelter_Main_QuestTitle*,Improvised Shelter,Improvised Shelter
ImprovisedShelter_Completed_Event_CardName,Improvised Shelter Complete,Improvised Shelter Complete
ImprovisedShelter_Completed_Event_CardName*,Improvised Shelter Complete,Improvised Shelter Complete
Bp_TourniquetRustic_CardName,Improvised Tourniquet,Improvised Tourniquet
TourniquetRustic_CardName,Improvised Tourniquet,Improvised Tourniquet
InDarkPlace_GameName,In Dark Place,In Dark Place
InDarkPlace_Statuses[0].GameName,In Darkness,In Darkness
Focus_Statuses[3].GameName,In the Flow,流れのままに (3)
Kiln_CardInteractions[7].ActionName,Increase Temperature,Increase Temperature
Pk_3_HighTestosterone_PerkDescription,"Increases assertiveness and male physical traits such as body hair, larger stature and greater muscle mass.",自己主張が強くなり、体毛が濃くなり、身長が伸び、筋肉量が増える。
Bp_FireBrew_CardDescription,"Increases body temperature, boosts immune system, stamina and alertness.","Increases body temperature, boosts immune system, stamina and alertness."
FirerootEffect_Description,"Increases body temperature, boosts immune system, stamina and alertness.","Increases body temperature, boosts immune system, stamina and alertness."
LQ_FireBrewCooked_CardDescription,"Increases body temperature, boosts immune system, stamina and alertness.","Increases body temperature, boosts immune system, stamina and alertness."
LQ_FireBrewSuperCooked_CardDescription,"Increases body temperature, boosts immune system, stamina and alertness.","Increases body temperature, boosts immune system, stamina and alertness."
LQ_Firewater_CardDescription,"Increases body temperature, boosts immune system, stamina and alertness. Can also serve as an insecticide.","Increases body temperature, boosts immune system, stamina and alertness. Can also serve as an insecticide."
FirerootBoiled_CardDescription,"Increases body temperature, boosts immune system, stamina and alertness. Slightly toxic.","Increases body temperature, boosts immune system, stamina and alertness. Slightly toxic."
FirerootRoasted_CardDescription,"Increases body temperature, boosts immune system, stamina and alertness. Slightly toxic.","Increases body temperature, boosts immune system, stamina and alertness. Slightly toxic."
FirerootCutFresh_CardDescription,"Increases body temperature, boosts immune system, stamina and alertness. Slightly toxic.\n\nCan be dried to enhance its effects.","Increases body temperature, boosts immune system, stamina and alertness. Slightly toxic.\n\nCan be dried to enhance its effects."
FirerootDried_CardDescription,"Increases body temperature, boosts immune system, stamina and alertness. Slightly toxic.\n\nCan be ground to enhance its effects.","Increases body temperature, boosts immune system, stamina and alertness. Slightly toxic.\n\nCan be ground to enhance its effects."
FirerootPowder_CardDescription,"Increases body temperature, boosts immune system, stamina and alertness. Slightly toxic.\n\nCan be used to flavour meals.","Increases body temperature, boosts immune system, stamina and alertness. Slightly toxic.\n\nCan be used to flavour meals."
Bp_Chair_CardDescription,Increases comfort and helps you with crafting.,快適さが増し、工作にも役立つ。
Bp_RusticStool_CardDescription,Increases comfort and helps you with crafting.,快適さが増し、工作にも役立つ。
Bp_RusticTable_CardDescription,Increases comfort and helps you with crafting.,快適さが増し、工作にも役立つ。
Bp_Table_CardDescription,Increases comfort and helps you with crafting.,快適さが増し、工作にも役立つ。
ChairPlaced_CardDescription,Increases comfort and helps you with crafting.,Increases comfort and helps you with crafting.
Chair_CardDescription,Increases comfort and helps you with crafting.,Increases comfort and helps you with crafting.
RusticTableDismantled_CardDescription,Increases comfort and helps you with crafting.,Increases comfort and helps you with crafting.
RusticTable_CardDescription,Increases comfort and helps you with crafting.,Increases comfort and helps you with crafting.
StoolPlaced_CardDescription,Increases comfort and helps you with crafting.,Increases comfort and helps you with crafting.
Stool_CardDescription,Increases comfort and helps you with crafting.,Increases comfort and helps you with crafting.
TableDismantled_CardDescription,Increases comfort and helps you with crafting.,Increases comfort and helps you with crafting.
Table_CardDescription,Increases comfort and helps you with crafting.,Increases comfort and helps you with crafting.
Imp_Door_CardDescription,"Increases comfort and insulation, and stops animals from entering or leaving the place.","Increases comfort and insulation, and stops animals from entering or leaving the place."
Imp_EarthenFloors_CardDescription,Increases comfort and insulation.,Increases comfort and insulation.
Imp_PlasteredWalls_CardDescription,Increases comfort and insulation.,Increases comfort and insulation.
BedWoodenDismantled_CardDescription,"Increases comfort, and raises wellbeing, focus and insulation while sleeping on it.",寝心地が向上し、その上で寝ている間の幸福感、集中力、断熱性が高まる。
BedWooden_CardDescription,"Increases comfort, and raises wellbeing, focus and insulation while sleeping on it.",寝心地が向上し、その上で寝ている間の幸福感、集中力、断熱性が高まる。
Bp_BedLog_CardDescription,"Increases comfort, and raises wellbeing, focus and insulation while sleeping on it.",寝心地が向上し、その上で寝ている間の幸福感、集中力、断熱性が高まる。
Bp_BedWooden_CardDescription,"Increases comfort, and raises wellbeing, focus and insulation while sleeping on it.",寝心地が向上し、その上で寝ている間の幸福感、集中力、断熱性が高まる。
BedLog_CardDescription,"Increases comfort, and raises wellbeing, focus and insulation while sleeping on it.\n\nAdd blankets, skins or bedding materials for an improved effect.","Increases comfort, and raises wellbeing, focus and insulation while sleeping on it.\n\nAdd blankets, skins or bedding materials for an improved effect."
Imp_FirePlace_CardDescription,"Increases comfort, gives more warmth and provides more cooking space.","Increases comfort, gives more warmth and provides more cooking space."
Pk_2_HighEstrogen_PerkDescription,"Increases empathy and female physical traits such breast size and hip width, increasing overall femininity.",共感力を高め、バストサイズやヒップ幅といった女性の身体的特徴を増大させ、全体的な女性らしさを高める。
Estrogen_Description,Increases female physical traits and empathy.,Increases female physical traits and empathy.
Testosterone_Description,Increases male physical traits as well as assertiveness.,Increases male physical traits as well as assertiveness.
Loneliness_Description,Increases over time. Lowers morale and mental structure.,時間とともに増加する。 士気や精神構造を低下させる。
ReedTunic_CardDescription,Increases protection and insulation but lowers wellbeing.\n\n<b>MUST BE EQUIPPED TO WORK</b>,Increases protection and insulation but lowers wellbeing.\n\n<b>MUST BE EQUIPPED TO WORK</b>
ReedSkirt_CardDescription,Increases protection and insulation but lowers wellbeing.\n\nCan be repaired with reeds.\n<b>MUST BE EQUIPPED TO WORK</b>,Increases protection and insulation but lowers wellbeing.\n\nCan be repaired with reeds.\n<b>MUST BE EQUIPPED TO WORK</b>
MuscleMass_Description,Increases the amount of weight you can carry. Can be increased through exercise and by carrying heavy loads.,Increases the amount of weight you can carry. Can be increased through exercise and by carrying heavy loads.
StretchingFrame_CardDescription,Increases the quality of freshly tanned leather.,Increases the quality of freshly tanned leather.
Skill_Crafting_Description,Increases the quality of some of your crafts.,Increases the quality of some of your crafts.
Skill_Tailoring_Description,Increases the quality of your cloth crafts.,Increases the quality of your cloth crafts.
Skill_Knapping_Description,Increases the quality of your flint crafts.,Increases the quality of your flint crafts.
Skill_Leatherworking_Description,"Increases the quality of your leather crafts, such as clothes and bags.","Increases the quality of your leather crafts, such as clothes and bags."
Skill_Weaving_Description,"Increases the quality of your weaving crafts, such as baskets and improvised plantwear.","Increases the quality of your weaving crafts, such as baskets and improvised plantwear."
Skill_Woodworking_Description,"Increases the quality of your wood crafts, such carvings and furniture.","Increases the quality of your wood crafts, such carvings and furniture."
Bp_ImprovisedBed_CardDescription,"Increases wellbeing, focus and insulation while sleeping on it. Needs some daily maintenance.","Increases wellbeing, focus and insulation while sleeping on it. Needs some daily maintenance."
ImprovisedBed_CardDescription,"Increases wellbeing, focus and insulation while sleeping on it. Needs some daily maintenance.\n\nAdd blankets, skins or bedding materials for an improved effect.","Increases wellbeing, focus and insulation while sleeping on it. Needs some daily maintenance.\n\nAdd blankets, skins or bedding materials for an improved effect."
Derealization_Description,Increases when you lose belief in reality.,現実を信じられなくなると増える。
Pk_5_Overweight_PerkDescription,"Increases your body weight, slightly boosting fat reserves and insulation while reducing your stamina by a small amount.","Increases your body weight, slightly boosting fat reserves and insulation while reducing your stamina by a small amount."
Bp_LeatherHaversack_CardDescription,Increases your carrying capacity and can be equipped to free up hand slots.,Increases your carrying capacity and can be equipped to free up hand slots.
Bp_LeatherSatchel_CardDescription,Increases your carrying capacity and can be equipped to free up hand slots.,Increases your carrying capacity and can be equipped to free up hand slots.
Bp_LeatherBag_CardDescription,Increases your carrying capacity.,Increases your carrying capacity.
LeatherBag_CardDescription,Increases your carrying capacity.\n\n <b>CAN BE EQUIPPED ON EQUIPMENT SLOTS</b>,Increases your carrying capacity.\n\n <b>CAN BE EQUIPPED ON EQUIPMENT SLOTS</b>
LeatherHaversack_CardDescription,Increases your carrying capacity.\n\n <b>CAN BE EQUIPPED ON EQUIPMENT SLOTS</b>,Increases your carrying capacity.\n\n <b>CAN BE EQUIPPED ON EQUIPMENT SLOTS</b>
Skill_Insight_Description,Increases your chances of completing magical rituals succesfully.,Increases your chances of completing magical rituals succesfully.
Skill_Herbology_Description,Increases your chances of finding useful plants when foraging and increases the quality of your brews and medicines.,Increases your chances of finding useful plants when foraging and increases the quality of your brews and medicines.
Skill_Fishing_Description,Increases your chances of success and the quality of the fish when fishing.,Increases your chances of success and the quality of the fish when fishing.
Skill_SpearFishing_Description,Increases your chances of success and the quality of the fish when fishing.,Increases your chances of success and the quality of the fish when fishing.
Profile_Description,Increases your chances of successfully ambushing your prey.,Increases your chances of successfully ambushing your prey.
Pk_4_Tall_PerkDescription,"Increases your size and combat reach, reduces stealth, and raises your caloric needs.","Increases your size and combat reach, reduces stealth, and raises your caloric needs."
Bp_FlintBlessing_CardDescription,"Increases your skill at knapping, makes the activity more enjoyable and making you more effective at mining flint.","Increases your skill at knapping, makes the activity more enjoyable and making you more effective at mining flint."
